,count
2008-03-18 16:30:00,837
2008-03-18 18:30:00,837
2008-03-18 20:30:00,843
2008-03-18 22:30:00,823
2008-03-19 00:30:00,827
2008-03-19 02:30:00,822
2008-03-19 04:30:00,812
2008-03-19 06:30:00,822
2008-03-19 08:30:00,821
2008-03-19 10:30:00,817
2008-03-19 12:30:00,821
2008-03-19 14:30:00,830
2008-03-19 16:30:00,825
2008-03-19 18:30:00,834
2008-03-19 20:30:00,818
2008-03-19 22:30:00,816
2008-03-20 00:30:00,822
2008-03-20 02:30:00,826
2008-03-20 04:30:00,816
2008-03-20 06:30:00,822
2008-03-20 08:30:00,831
2008-03-20 10:30:00,838
2008-03-20 12:30:00,827
2008-03-20 14:30:00,825
2008-03-20 16:30:00,832
2008-03-20 18:30:00,830
2008-03-20 20:30:00,837
2008-03-20 22:30:00,833
2008-03-21 00:30:00,829
2008-03-21 02:30:00,825
2008-03-21 04:30:00,827
2008-03-21 06:30:00,824
2008-03-21 08:30:00,829
2008-03-21 10:30:00,836
2008-03-21 12:30:00,828
2008-03-21 14:30:00,826
2008-03-21 16:30:00,821
2008-03-21 18:30:00,814
2008-03-21 20:30:00,818
2008-03-21 22:30:00,833
2008-03-22 00:30:00,840
2008-03-22 02:30:00,837
2008-03-22 04:30:00,820
2008-03-22 06:30:00,809
2008-03-22 08:30:00,815
2008-03-22 10:30:00,822
2008-03-22 12:30:00,826
2008-03-22 14:30:00,823
2008-03-22 16:30:00,816
2008-03-22 18:30:00,804
2008-03-22 20:30:00,816
2008-03-22 22:30:00,819
2008-03-23 00:30:00,824
2008-03-23 02:30:00,809
2008-03-23 04:30:00,812
2008-03-23 06:30:00,800
2008-03-23 08:30:00,804
2008-03-23 10:30:00,805
2008-03-23 12:30:00,801
2008-03-23 14:30:00,797
2008-03-23 16:30:00,803
2008-03-23 18:30:00,800
2008-03-23 20:30:00,796
2008-03-23 22:30:00,800
2008-03-24 00:30:00,808
2008-03-24 02:30:00,812
2008-03-24 04:30:00,807
2008-03-24 06:30:00,812
2008-03-24 08:30:00,809
2008-03-24 10:30:00,814
2008-03-24 12:30:00,818
2008-03-24 14:30:00,813
2008-03-24 16:30:00,821
2008-03-24 18:30:00,811
2008-03-24 20:30:00,806
2008-03-24 22:30:00,817
2008-03-25 00:30:00,825
2008-03-25 02:30:00,829
2008-03-25 04:30:00,818
2008-03-25 06:30:00,816
2008-03-25 08:30:00,816
2008-03-25 10:30:00,827
2008-03-25 12:30:00,828
2008-03-25 14:30:00,822
2008-03-25 16:30:00,824
2008-03-25 18:30:00,822
2008-03-25 20:30:00,813
2008-03-25 22:30:00,823
2008-03-26 00:30:00,819
2008-03-26 02:30:00,811
2008-03-26 04:30:00,811
2008-03-26 06:30:00,810
2008-03-26 08:30:00,819
2008-03-26 10:30:00,820
2008-03-26 12:30:00,824
2008-03-26 14:30:00,819
2008-03-26 16:30:00,826
2008-03-26 18:30:00,825
2008-03-26 20:30:00,824
2008-03-26 22:30:00,812
2008-03-27 00:30:00,837
2008-03-27 02:30:00,846
2008-03-27 04:30:00,853
2008-03-27 06:30:00,855
2008-03-27 08:30:00,832
2008-03-27 10:30:00,843
2008-03-27 12:30:00,834
2008-03-27 14:30:00,826
2008-03-27 16:30:00,826
2008-03-27 18:30:00,813
2008-03-27 20:30:00,805
2008-03-27 22:30:00,813
2008-03-28 00:30:00,819
2008-03-28 02:30:00,814
2008-03-28 04:30:00,825
2008-03-28 06:30:00,817
2008-03-28 08:30:00,822
2008-03-28 10:30:00,824
2008-03-28 12:30:00,838
2008-03-28 14:30:00,844
2008-03-28 16:30:00,837
2008-03-28 18:30:00,823
2008-03-28 20:30:00,818
2008-03-28 22:30:00,808
2008-03-29 00:30:00,820
2008-03-29 02:30:00,837
2008-03-29 04:30:00,853
2008-03-29 06:30:00,848
2008-03-29 08:30:00,859
2008-03-29 10:30:00,857
2008-03-29 12:30:00,850
2008-03-29 14:30:00,836
2008-03-29 16:30:00,831
2008-03-29 18:30:00,830
2008-03-29 20:30:00,829
2008-03-29 22:30:00,826
2008-03-30 00:30:00,818
2008-03-30 02:30:00,829
2008-03-30 04:30:00,836
2008-03-30 06:30:00,833
2008-03-30 08:30:00,829
2008-03-30 10:30:00,821
2008-03-30 12:30:00,815
2008-03-30 14:30:00,813
2008-03-30 16:30:00,814
2008-03-30 18:30:00,808
2008-03-30 20:30:00,801
2008-03-30 22:30:00,800
2008-03-31 00:30:00,810
2008-03-31 02:30:00,813
2008-03-31 04:30:00,820
2008-03-31 06:30:00,820
2008-03-31 08:30:00,818
2008-03-31 10:30:00,812
2008-03-31 12:30:00,810
2008-03-31 14:30:00,799
2008-03-31 16:30:00,796
2008-03-31 18:30:00,797
2008-03-31 20:30:00,792
2008-03-31 22:30:00,780
2008-04-01 00:30:00,775
2008-04-01 02:30:00,768
2008-04-01 04:30:00,774
2008-04-01 06:30:00,792
2008-04-01 08:30:00,795
2008-04-01 10:30:00,773
2008-04-01 12:30:00,766
2008-04-01 14:30:00,769
2008-04-01 16:30:00,761
2008-04-01 18:30:00,760
2008-04-01 20:30:00,753
2008-04-01 22:30:00,749
2008-04-02 00:30:00,749
2008-04-02 02:30:00,756
2008-04-02 04:30:00,762
2008-04-02 06:30:00,774
2008-04-02 08:30:00,783
2008-04-02 10:30:00,785
2008-04-02 12:30:00,783
2008-04-02 14:30:00,788
2008-04-02 16:30:00,783
2008-04-02 18:30:00,780
2008-04-02 20:30:00,768
2008-04-02 22:30:00,772
2008-04-03 00:30:00,773
2008-04-03 02:30:00,778
2008-04-03 04:30:00,786
2008-04-03 06:30:00,791
2008-04-03 08:30:00,792
2008-04-03 10:30:00,793
2008-04-03 12:30:00,781
2008-04-03 14:30:00,780
2008-04-03 16:30:00,776
2008-04-03 18:30:00,783
2008-04-03 20:30:00,791
2008-04-03 22:30:00,786
2008-04-04 00:30:00,793
2008-04-04 02:30:00,784
2008-04-04 04:30:00,775
2008-04-04 06:30:00,780
2008-04-04 08:30:00,800
2008-04-04 10:30:00,798
2008-04-04 12:30:00,785
2008-04-04 14:30:00,786
2008-04-04 16:30:00,782
2008-04-04 18:30:00,774
2008-04-04 20:30:00,777
2008-04-04 22:30:00,785
2008-04-05 00:30:00,776
2008-04-05 02:30:00,783
2008-04-05 04:30:00,785
2008-04-05 06:30:00,778
2008-04-05 08:30:00,798
2008-04-05 10:30:00,791
2008-04-05 12:30:00,781
2008-04-05 14:30:00,787
2008-04-05 16:30:00,779
2008-04-05 18:30:00,785
2008-04-05 20:30:00,793
2008-04-05 22:30:00,803
2008-04-06 00:30:00,786
2008-04-06 02:30:00,783
2008-04-06 04:30:00,782
2008-04-06 06:30:00,782
2008-04-06 08:30:00,785
2008-04-06 10:30:00,797
2008-04-06 12:30:00,809
2008-04-06 14:30:00,798
2008-04-06 16:30:00,805
2008-04-06 18:30:00,807
2008-04-06 20:30:00,815
2008-04-06 22:30:00,819
2008-04-07 00:30:00,833
2008-04-07 02:30:00,829
2008-04-07 04:30:00,821
2008-04-07 06:30:00,817
2008-04-07 08:30:00,824
2008-04-07 10:30:00,836
2008-04-07 12:30:00,834
2008-04-07 14:30:00,831
2008-04-07 16:30:00,832
2008-04-07 18:30:00,819
2008-04-07 20:30:00,814
2008-04-07 22:30:00,841
2008-04-08 00:30:00,849
2008-04-08 02:30:00,839
2008-04-08 04:30:00,853
2008-04-08 06:30:00,834
2008-04-08 08:30:00,827
2008-04-08 10:30:00,836
2008-04-08 12:30:00,836
2008-04-08 14:30:00,835
2008-04-08 16:30:00,830
2008-04-08 18:30:00,822
2008-04-08 20:30:00,819
2008-04-08 22:30:00,833
2008-04-09 00:30:00,844
2008-04-09 02:30:00,848
2008-04-09 04:30:00,846
2008-04-09 06:30:00,832
2008-04-09 08:30:00,823
2008-04-09 10:30:00,829
2008-04-09 12:30:00,832
2008-04-09 14:30:00,825
2008-04-09 16:30:00,808
2008-04-09 18:30:00,810
2008-04-09 20:30:00,814
2008-04-09 22:30:00,821
2008-04-10 00:30:00,839
2008-04-10 02:30:00,844
2008-04-10 04:30:00,843
2008-04-10 06:30:00,831
2008-04-10 08:30:00,835
2008-04-10 10:30:00,844
2008-04-10 12:30:00,848
2008-04-10 14:30:00,842
2008-04-10 16:30:00,832
2008-04-10 18:30:00,823
2008-04-10 20:30:00,800
2008-04-10 22:30:00,796
2008-04-11 00:30:00,822
2008-04-11 02:30:00,824
2008-04-11 04:30:00,829
2008-04-11 06:30:00,825
2008-04-11 08:30:00,824
2008-04-11 10:30:00,828
2008-04-11 12:30:00,829
2008-04-11 14:30:00,825
2008-04-11 16:30:00,828
2008-04-11 18:30:00,821
2008-04-11 20:30:00,820
2008-04-11 22:30:00,818
2008-04-12 00:30:00,809
2008-04-12 02:30:00,822
2008-04-12 04:30:00,838
2008-04-12 06:30:00,842
2008-04-12 08:30:00,851
2008-04-12 10:30:00,859
2008-04-12 12:30:00,849
2008-04-12 14:30:00,861
2008-04-12 16:30:00,864
2008-04-12 18:30:00,873
2008-04-12 20:30:00,866
2008-04-12 22:30:00,856
2008-04-13 00:30:00,855
2008-04-13 02:30:00,852
2008-04-13 04:30:00,871
2008-04-13 06:30:00,878
2008-04-13 08:30:00,860
2008-04-13 10:30:00,870
2008-04-13 12:30:00,880
2008-04-13 14:30:00,876
2008-04-13 16:30:00,871
2008-04-13 18:30:00,873
2008-04-13 20:30:00,864
2008-04-13 22:30:00,851
2008-04-14 00:30:00,841
2008-04-14 02:30:00,843
2008-04-14 04:30:00,853
2008-04-14 06:30:00,860
2008-04-14 08:30:00,862
2008-04-14 10:30:00,879
2008-04-14 12:30:00,874
2008-04-14 14:30:00,873
2008-04-14 16:30:00,874
2008-04-14 18:30:00,870
2008-04-14 20:30:00,875
2008-04-14 22:30:00,863
2008-04-15 00:30:00,851
2008-04-15 02:30:00,846
2008-04-15 04:30:00,860
2008-04-15 06:30:00,870
2008-04-15 08:30:00,866
2008-04-15 10:30:00,867
2008-04-15 12:30:00,863
2008-04-15 14:30:00,864
2008-04-15 16:30:00,856
2008-04-15 18:30:00,849
2008-04-15 20:30:00,844
2008-04-15 22:30:00,837
2008-04-16 00:30:00,827
2008-04-16 02:30:00,822
2008-04-16 04:30:00,824
2008-04-16 06:30:00,832
2008-04-16 08:30:00,841
2008-04-16 10:30:00,832
2008-04-16 12:30:00,838
2008-04-16 14:30:00,841
2008-04-16 16:30:00,836
2008-04-16 18:30:00,833
2008-04-16 20:30:00,839
2008-04-16 22:30:00,840
2008-04-17 00:30:00,821
2008-04-17 02:30:00,816
2008-04-17 04:30:00,813
2008-04-17 06:30:00,823
2008-04-17 08:30:00,831
2008-04-17 10:30:00,835
2008-04-17 12:30:00,830
2008-04-17 14:30:00,835
2008-04-17 16:30:00,826
2008-04-17 18:30:00,831
2008-04-17 20:30:00,840
2008-04-17 22:30:00,840
2008-04-18 00:30:00,838
2008-04-18 02:30:00,833
2008-04-18 04:30:00,830
2008-04-18 06:30:00,814
2008-04-18 08:30:00,829
2008-04-18 10:30:00,833
2008-04-18 12:30:00,828
2008-04-18 14:30:00,821
2008-04-18 16:30:00,813
2008-04-18 18:30:00,805
2008-04-18 20:30:00,823
2008-04-18 22:30:00,830
2008-04-19 00:30:00,818
2008-04-19 02:30:00,819
2008-04-19 04:30:00,800
2008-04-19 06:30:00,792
2008-04-19 08:30:00,796
2008-04-19 10:30:00,795
2008-04-19 12:30:00,793
2008-04-19 14:30:00,792
2008-04-19 16:30:00,799
2008-04-19 18:30:00,794
2008-04-19 20:30:00,797
2008-04-19 22:30:00,802
2008-04-20 00:30:00,794
2008-04-20 02:30:00,785
2008-04-20 04:30:00,791
2008-04-20 06:30:00,794
2008-04-20 08:30:00,800
2008-04-20 10:30:00,807
2008-04-20 12:30:00,800
2008-04-20 14:30:00,804
2008-04-20 16:30:00,795
2008-04-20 18:30:00,789
2008-04-20 20:30:00,798
2008-04-20 22:30:00,808
2008-04-21 00:30:00,824
2008-04-21 02:30:00,824
2008-04-21 04:30:00,824
2008-04-21 06:30:00,816
2008-04-21 08:30:00,805
2008-04-21 10:30:00,815
2008-04-21 12:30:00,821
2008-04-21 14:30:00,818
2008-04-21 16:30:00,834
2008-04-21 18:30:00,815
2008-04-21 20:30:00,818
2008-04-21 22:30:00,829
2008-04-22 00:30:00,833
2008-04-22 02:30:00,845
2008-04-22 04:30:00,822
2008-04-22 06:30:00,815
2008-04-22 08:30:00,799
2008-04-22 10:30:00,812
2008-04-22 12:30:00,810
2008-04-22 14:30:00,806
2008-04-22 16:30:00,808
2008-04-22 18:30:00,797
2008-04-22 20:30:00,795
2008-04-22 22:30:00,804
2008-04-23 00:30:00,804
2008-04-23 02:30:00,802
2008-04-23 04:30:00,809
2008-04-23 06:30:00,809
2008-04-23 08:30:00,798
2008-04-23 10:30:00,785
2008-04-23 12:30:00,784
2008-04-23 14:30:00,790
2008-04-23 16:30:00,785
2008-04-23 18:30:00,797
2008-04-23 20:30:00,799
2008-04-23 22:30:00,795
2008-04-24 00:30:00,804
2008-04-24 02:30:00,812
2008-04-24 04:30:00,820
2008-04-24 06:30:00,809
2008-04-24 08:30:00,811
2008-04-24 10:30:00,798
2008-04-24 12:30:00,810
2008-04-24 14:30:00,812
2008-04-24 16:30:00,804
2008-04-24 18:30:00,800
2008-04-24 20:30:00,788
2008-04-24 22:30:00,789
2008-04-25 00:30:00,802
2008-04-25 02:30:00,810
2008-04-25 04:30:00,807
2008-04-25 06:30:00,807
2008-04-25 08:30:00,807
2008-04-25 10:30:00,812
2008-04-25 12:30:00,807
2008-04-25 14:30:00,814
2008-04-25 16:30:00,804
2008-04-25 18:30:00,801
2008-04-25 20:30:00,798
2008-04-25 22:30:00,802
2008-04-26 00:30:00,810
2008-04-26 02:30:00,801
2008-04-26 04:30:00,804
2008-04-26 06:30:00,812
2008-04-26 08:30:00,811
2008-04-26 10:30:00,806
2008-04-26 12:30:00,815
2008-04-26 14:30:00,812
2008-04-26 16:30:00,814
2008-04-26 18:30:00,807
2008-04-26 20:30:00,793
2008-04-26 22:30:00,785
2008-04-27 00:30:00,792
2008-04-27 02:30:00,799
2008-04-27 04:30:00,810
2008-04-27 06:30:00,804
2008-04-27 08:30:00,799
2008-04-27 10:30:00,798
2008-04-27 12:30:00,788
2008-04-27 14:30:00,779
2008-04-27 16:30:00,795
2008-04-27 18:30:00,783
2008-04-27 20:30:00,774
2008-04-27 22:30:00,757
2008-04-28 00:30:00,757
2008-04-28 02:30:00,759
2008-04-28 04:30:00,771
2008-04-28 06:30:00,771
2008-04-28 08:30:00,771
2008-04-28 10:30:00,782
2008-04-28 12:30:00,784
2008-04-28 14:30:00,777
2008-04-28 16:30:00,781
2008-04-28 18:30:00,787
2008-04-28 20:30:00,779
2008-04-28 22:30:00,782
2008-04-29 00:30:00,777
2008-04-29 02:30:00,783
2008-04-29 04:30:00,798
2008-04-29 06:30:00,801
2008-04-29 08:30:00,794
2008-04-29 10:30:00,794
2008-04-29 12:30:00,795
2008-04-29 14:30:00,792
2008-04-29 16:30:00,785
2008-04-29 18:30:00,793
2008-04-29 20:30:00,781
2008-04-29 22:30:00,786
2008-04-30 00:30:00,775
2008-04-30 02:30:00,786
2008-04-30 04:30:00,792
2008-04-30 06:30:00,789
2008-04-30 08:30:00,791
2008-04-30 10:30:00,795
2008-04-30 12:30:00,782
2008-04-30 14:30:00,787
2008-04-30 16:30:00,771
2008-04-30 18:30:00,769
2008-04-30 20:30:00,778
2008-04-30 22:30:00,786
2008-05-01 00:30:00,785
2008-05-01 02:30:00,787
2008-05-01 04:30:00,790
2008-05-01 06:30:00,796
2008-05-01 08:30:00,783
2008-05-01 10:30:00,781
2008-05-01 12:30:00,792
2008-05-01 14:30:00,799
2008-05-01 16:30:00,807
2008-05-01 18:30:00,803
2008-05-01 20:30:00,790
2008-05-01 22:30:00,779
2008-05-02 00:30:00,786
2008-05-02 02:30:00,777
2008-05-02 04:30:00,774
2008-05-02 06:30:00,785
2008-05-02 08:30:00,795
2008-05-02 10:30:00,791
2008-05-02 12:30:00,792
2008-05-02 14:30:00,805
2008-05-02 16:30:00,792
2008-05-02 18:30:00,800
2008-05-02 20:30:00,795
2008-05-02 22:30:00,796
2008-05-03 00:30:00,799
2008-05-03 02:30:00,785
2008-05-03 04:30:00,774
2008-05-03 06:30:00,774
2008-05-03 08:30:00,780
2008-05-03 10:30:00,769
2008-05-03 12:30:00,768
2008-05-03 14:30:00,773
2008-05-03 16:30:00,776
2008-05-03 18:30:00,775
2008-05-03 20:30:00,814
2008-05-03 22:30:00,834
2008-05-04 00:30:00,843
2008-05-04 02:30:00,822
2008-05-04 04:30:00,796
2008-05-04 06:30:00,793
2008-05-04 08:30:00,793
2008-05-04 10:30:00,793
2008-05-04 12:30:00,777
2008-05-04 14:30:00,765
2008-05-04 16:30:00,769
2008-05-04 18:30:00,761
2008-05-04 20:30:00,773
2008-05-04 22:30:00,799
2008-05-05 00:30:00,791
2008-05-05 02:30:00,786
2008-05-05 04:30:00,778
2008-05-05 06:30:00,781
2008-05-05 08:30:00,780
2008-05-05 10:30:00,767
2008-05-05 12:30:00,762
2008-05-05 14:30:00,764
2008-05-05 16:30:00,780
2008-05-05 18:30:00,770
2008-05-05 20:30:00,773
2008-05-05 22:30:00,802
2008-05-06 00:30:00,808
2008-05-06 02:30:00,790
2008-05-06 04:30:00,783
2008-05-06 06:30:00,784
2008-05-06 08:30:00,795
2008-05-06 10:30:00,798
2008-05-06 12:30:00,798
2008-05-06 14:30:00,793
2008-05-06 16:30:00,788
2008-05-06 18:30:00,787
2008-05-06 20:30:00,780
2008-05-06 22:30:00,807
2008-05-07 00:30:00,820
2008-05-07 02:30:00,832
2008-05-07 04:30:00,824
2008-05-07 06:30:00,834
2008-05-07 08:30:00,828
2008-05-07 10:30:00,820
2008-05-07 12:30:00,824
2008-05-07 14:30:00,818
2008-05-07 16:30:00,811
2008-05-07 18:30:00,804
2008-05-07 20:30:00,806
2008-05-07 22:30:00,826
2008-05-08 00:30:00,853
2008-05-08 02:30:00,857
2008-05-08 04:30:00,851
2008-05-08 06:30:00,837
2008-05-08 08:30:00,835
2008-05-08 10:30:00,845
2008-05-08 12:30:00,841
2008-05-08 14:30:00,844
2008-05-08 16:30:00,822
2008-05-08 18:30:00,820
2008-05-08 20:30:00,826
2008-05-08 22:30:00,825
2008-05-09 00:30:00,820
2008-05-09 02:30:00,841
2008-05-09 04:30:00,853
2008-05-09 06:30:00,852
2008-05-09 08:30:00,847
2008-05-09 10:30:00,852
2008-05-09 12:30:00,862
2008-05-09 14:30:00,864
2008-05-09 16:30:00,850
2008-05-09 18:30:00,839
2008-05-09 20:30:00,832
2008-05-09 22:30:00,840
2008-05-10 00:30:00,861
2008-05-10 02:30:00,873
2008-05-10 04:30:00,883
2008-05-10 06:30:00,879
2008-05-10 08:30:00,867
2008-05-10 10:30:00,862
2008-05-10 12:30:00,863
2008-05-10 14:30:00,872
2008-05-10 16:30:00,878
2008-05-10 18:30:00,878
2008-05-10 20:30:00,878
2008-05-10 22:30:00,876
2008-05-11 00:30:00,874
2008-05-11 02:30:00,891
2008-05-11 04:30:00,891
2008-05-11 06:30:00,901
2008-05-11 08:30:00,899
2008-05-11 10:30:00,901
2008-05-11 12:30:00,907
2008-05-11 14:30:00,922
2008-05-11 16:30:00,930
2008-05-11 18:30:00,907
2008-05-11 20:30:00,908
2008-05-11 22:30:00,903
2008-05-12 00:30:00,898
2008-05-12 02:30:00,896
2008-05-12 04:30:00,905
2008-05-12 06:30:00,914
2008-05-12 08:30:00,913
2008-05-12 10:30:00,911
2008-05-12 12:30:00,895
2008-05-12 14:30:00,895
2008-05-12 16:30:00,888
2008-05-12 18:30:00,883
2008-05-12 20:30:00,888
2008-05-12 22:30:00,873
2008-05-13 00:30:00,875
2008-05-13 02:30:00,880
2008-05-13 04:30:00,889
2008-05-13 06:30:00,900
2008-05-13 08:30:00,902
2008-05-13 10:30:00,893
2008-05-13 12:30:00,886
2008-05-13 14:30:00,883
2008-05-13 16:30:00,879
2008-05-13 18:30:00,881
2008-05-13 20:30:00,883
2008-05-13 22:30:00,885
2008-05-14 00:30:00,883
2008-05-14 02:30:00,883
2008-05-14 04:30:00,900
2008-05-14 06:30:00,909
2008-05-14 08:30:00,904
2008-05-14 10:30:00,899
2008-05-14 12:30:00,886
2008-05-14 14:30:00,874
2008-05-14 16:30:00,876
2008-05-14 18:30:00,888
2008-05-14 20:30:00,890
2008-05-14 22:30:00,890
2008-05-15 00:30:00,890
2008-05-15 02:30:00,884
2008-05-15 04:30:00,882
2008-05-15 06:30:00,891
2008-05-15 08:30:00,884
2008-05-15 10:30:00,886
2008-05-15 12:30:00,876
2008-05-15 14:30:00,865
2008-05-15 16:30:00,862
2008-05-15 18:30:00,866
2008-05-15 20:30:00,867
2008-05-15 22:30:00,885
2008-05-16 00:30:00,886
2008-05-16 02:30:00,881
2008-05-16 04:30:00,881
2008-05-16 06:30:00,881
2008-05-16 08:30:00,874
2008-05-16 10:30:00,880
2008-05-16 12:30:00,880
2008-05-16 14:30:00,877
2008-05-16 16:30:00,872
2008-05-16 18:30:00,868
2008-05-16 20:30:00,882
2008-05-16 22:30:00,880
2008-05-17 00:30:00,886
2008-05-17 02:30:00,865
2008-05-17 04:30:00,855
2008-05-17 06:30:00,851
2008-05-17 08:30:00,863
2008-05-17 10:30:00,860
2008-05-17 12:30:00,858
2008-05-17 14:30:00,867
2008-05-17 16:30:00,864
2008-05-17 18:30:00,873
2008-05-17 20:30:00,876
2008-05-17 22:30:00,891
2008-05-18 00:30:00,882
2008-05-18 02:30:00,892
2008-05-18 04:30:00,888
2008-05-18 06:30:00,891
2008-05-18 08:30:00,880
2008-05-18 10:30:00,872
2008-05-18 12:30:00,848
2008-05-18 14:30:00,850
2008-05-18 16:30:00,842
2008-05-18 18:30:00,838
2008-05-18 20:30:00,850
2008-05-18 22:30:00,860
2008-05-19 00:30:00,858
2008-05-19 02:30:00,863
2008-05-19 04:30:00,846
2008-05-19 06:30:00,830
2008-05-19 08:30:00,838
2008-05-19 10:30:00,836
2008-05-19 12:30:00,837
2008-05-19 14:30:00,843
2008-05-19 16:30:00,842
2008-05-19 18:30:00,846
2008-05-19 20:30:00,870
2008-05-19 22:30:00,877
2008-05-20 00:30:00,870
2008-05-20 02:30:00,869
2008-05-20 04:30:00,869
2008-05-20 06:30:00,881
2008-05-20 08:30:00,891
2008-05-20 10:30:00,896
2008-05-20 12:30:00,884
2008-05-20 14:30:00,888
2008-05-20 16:30:00,881
2008-05-20 18:30:00,888
2008-05-20 20:30:00,883
2008-05-20 22:30:00,897
2008-05-21 00:30:00,910
2008-05-21 02:30:00,911
2008-05-21 04:30:00,911
2008-05-21 06:30:00,896
2008-05-21 08:30:00,899
2008-05-21 10:30:00,896
2008-05-21 12:30:00,898
2008-05-21 14:30:00,902
2008-05-21 16:30:00,879
2008-05-21 18:30:00,877
2008-05-21 20:30:00,884
2008-05-21 22:30:00,904
2008-05-22 00:30:00,914
2008-05-22 02:30:00,919
2008-05-22 04:30:00,919
2008-05-22 06:30:00,897
2008-05-22 08:30:00,876
2008-05-22 10:30:00,866
2008-05-22 12:30:00,867
2008-05-22 14:30:00,865
2008-05-22 16:30:00,858
2008-05-22 18:30:00,852
2008-05-22 20:30:00,853
2008-05-22 22:30:00,870
2008-05-23 00:30:00,874
2008-05-23 02:30:00,867
2008-05-23 04:30:00,864
2008-05-23 06:30:00,856
2008-05-23 08:30:00,847
2008-05-23 10:30:00,845
2008-05-23 12:30:00,832
2008-05-23 14:30:00,841
2008-05-23 16:30:00,832
2008-05-23 18:30:00,831
2008-05-23 20:30:00,840
2008-05-23 22:30:00,843
2008-05-24 00:30:00,868
2008-05-24 02:30:00,881
2008-05-24 04:30:00,862
2008-05-24 06:30:00,852
2008-05-24 08:30:00,859
2008-05-24 10:30:00,866
2008-05-24 12:30:00,881
2008-05-24 14:30:00,878
2008-05-24 16:30:00,877
2008-05-24 18:30:00,877
2008-05-24 20:30:00,872
2008-05-24 22:30:00,887
2008-05-25 00:30:00,887
2008-05-25 02:30:00,902
2008-05-25 04:30:00,901
2008-05-25 06:30:00,894
2008-05-25 08:30:00,885
2008-05-25 10:30:00,889
2008-05-25 12:30:00,890
2008-05-25 14:30:00,895
2008-05-25 16:30:00,886
2008-05-25 18:30:00,888
2008-05-25 20:30:00,891
2008-05-25 22:30:00,874
2008-05-26 00:30:00,896
2008-05-26 02:30:00,910
2008-05-26 04:30:00,908
2008-05-26 06:30:00,907
2008-05-26 08:30:00,906
2008-05-26 10:30:00,906
2008-05-26 12:30:00,911
2008-05-26 14:30:00,903
2008-05-26 16:30:00,907
2008-05-26 18:30:00,913
2008-05-26 20:30:00,898
2008-05-26 22:30:00,892
2008-05-27 00:30:00,899
2008-05-27 02:30:00,910
2008-05-27 04:30:00,914
2008-05-27 06:30:00,902
2008-05-27 08:30:00,902
2008-05-27 10:30:00,906
2008-05-27 12:30:00,898
2008-05-27 14:30:00,895
2008-05-27 16:30:00,906
2008-05-27 18:30:00,915
2008-05-27 20:30:00,911
2008-05-27 22:30:00,901
2008-05-28 00:30:00,890
2008-05-28 02:30:00,890
2008-05-28 04:30:00,890
2008-05-28 06:30:00,889
2008-05-28 08:30:00,878
2008-05-28 10:30:00,873
2008-05-28 12:30:00,867
2008-05-28 14:30:00,863
2008-05-28 16:30:00,869
2008-05-28 18:30:00,886
2008-05-28 20:30:00,885
2008-05-28 22:30:00,883
2008-05-29 00:30:00,885
2008-05-29 02:30:00,885
2008-05-29 04:30:00,883
2008-05-29 06:30:00,884
2008-05-29 08:30:00,876
2008-05-29 10:30:00,870
2008-05-29 12:30:00,860
2008-05-29 14:30:00,850
2008-05-29 16:30:00,846
2008-05-29 18:30:00,869
2008-05-29 20:30:00,862
2008-05-29 22:30:00,856
2008-05-30 00:30:00,855
2008-05-30 02:30:00,842
2008-05-30 04:30:00,836
2008-05-30 06:30:00,841
2008-05-30 08:30:00,840
2008-05-30 10:30:00,848
2008-05-30 12:30:00,849
2008-05-30 14:30:00,855
2008-05-30 16:30:00,841
2008-05-30 18:30:00,851
2008-05-30 20:30:00,853
2008-05-30 22:30:00,864
2008-05-31 00:30:00,864
2008-05-31 02:30:00,858
2008-05-31 04:30:00,855
2008-05-31 06:30:00,850
2008-05-31 08:30:00,845
2008-05-31 10:30:00,854
2008-05-31 12:30:00,867
2008-05-31 14:30:00,859
2008-05-31 16:30:00,861
2008-05-31 18:30:00,853
2008-05-31 20:30:00,874
2008-05-31 22:30:00,865
2008-06-01 00:30:00,862
2008-06-01 02:30:00,847
2008-06-01 04:30:00,833
2008-06-01 06:30:00,836
2008-06-01 08:30:00,835
2008-06-01 10:30:00,826
2008-06-01 12:30:00,838
2008-06-01 14:30:00,837
2008-06-01 16:30:00,839
2008-06-01 18:30:00,837
2008-06-01 20:30:00,861
2008-06-01 22:30:00,855
2008-06-02 00:30:00,841
2008-06-02 02:30:00,842
2008-06-02 04:30:00,831
2008-06-02 06:30:00,827
2008-06-02 08:30:00,821
2008-06-02 10:30:00,821
2008-06-02 12:30:00,829
2008-06-02 14:30:00,836
2008-06-02 16:30:00,835
2008-06-02 18:30:00,837
2008-06-02 20:30:00,844
2008-06-02 22:30:00,849
2008-06-03 00:30:00,857
2008-06-03 02:30:00,852
2008-06-03 04:30:00,843
2008-06-03 06:30:00,851
2008-06-03 08:30:00,848
2008-06-03 10:30:00,848
2008-06-03 12:30:00,848
2008-06-03 14:30:00,859
2008-06-03 16:30:00,866
2008-06-03 18:30:00,879
2008-06-03 20:30:00,874
2008-06-03 22:30:00,902
2008-06-04 00:30:00,905
2008-06-04 02:30:00,912
2008-06-04 04:30:00,890
2008-06-04 06:30:00,886
2008-06-04 08:30:00,875
